city_code,metric_date,metric_name,value,available_at,source_url,published_at,observed_at
222401,2026-07-07,risk_pressure,23.2,2026-07-08T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-07T18:00:00+08:00,2026-07-08T08:00:00+08:00
222401,2026-07-08,content_growth,45.2,2026-07-09T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-08T18:00:00+08:00,2026-07-09T08:00:00+08:00
222401,2026-07-08,search_growth,43.4,2026-07-09T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-08T18:00:00+08:00,2026-07-09T08:00:00+08:00
222401,2026-07-08,event_trigger,40.7,2026-07-09T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-08T18:00:00+08:00,2026-07-09T08:00:00+08:00
222401,2026-07-08,accessibility,33.9,2026-07-09T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-08T18:00:00+08:00,2026-07-09T08:00:00+08:00
222401,2026-07-08,supply_capacity,30.7,2026-07-09T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-08T18:00:00+08:00,2026-07-09T08:00:00+08:00
222401,2026-07-08,weather_fit,35.2,2026-07-09T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-08T18:00:00+08:00,2026-07-09T08:00:00+08:00
222401,2026-07-08,novelty,41.6,2026-07-09T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-08T18:00:00+08:00,2026-07-09T08:00:00+08:00
222401,2026-07-08,cross_region_spread,38.8,2026-07-09T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-08T18:00:00+08:00,2026-07-09T08:00:00+08:00
222401,2026-07-08,risk_pressure,23.5,2026-07-09T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-08T18:00:00+08:00,2026-07-09T08:00:00+08:00
222401,2026-07-09,content_growth,46.4,2026-07-10T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-09T18:00:00+08:00,2026-07-10T08:00:00+08:00
222401,2026-07-09,search_growth,44.5,2026-07-10T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-09T18:00:00+08:00,2026-07-10T08:00:00+08:00
222401,2026-07-09,event_trigger,41.7,2026-07-10T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-09T18:00:00+08:00,2026-07-10T08:00:00+08:00
222401,2026-07-09,accessibility,34.8,2026-07-10T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-09T18:00:00+08:00,2026-07-10T08:00:00+08:00
222401,2026-07-09,supply_capacity,31.5,2026-07-10T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-09T18:00:00+08:00,2026-07-10T08:00:00+08:00
222401,2026-07-09,weather_fit,36.2,2026-07-10T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-09T18:00:00+08:00,2026-07-10T08:00:00+08:00
222401,2026-07-09,novelty,42.7,2026-07-10T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-09T18:00:00+08:00,2026-07-10T08:00:00+08:00
222401,2026-07-09,cross_region_spread,39.9,2026-07-10T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-09T18:00:00+08:00,2026-07-10T08:00:00+08:00
222401,2026-07-09,risk_pressure,23.8,2026-07-10T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-09T18:00:00+08:00,2026-07-10T08:00:00+08:00
222401,2026-07-10,content_growth,47.6,2026-07-11T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-10T18:00:00+08:00,2026-07-11T08:00:00+08:00
222401,2026-07-10,search_growth,45.7,2026-07-11T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-10T18:00:00+08:00,2026-07-11T08:00:00+08:00
222401,2026-07-10,event_trigger,42.8,2026-07-11T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-10T18:00:00+08:00,2026-07-11T08:00:00+08:00
222401,2026-07-10,accessibility,35.7,2026-07-11T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-10T18:00:00+08:00,2026-07-11T08:00:00+08:00
222401,2026-07-10,supply_capacity,32.3,2026-07-11T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-10T18:00:00+08:00,2026-07-11T08:00:00+08:00
222401,2026-07-10,weather_fit,37.1,2026-07-11T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-10T18:00:00+08:00,2026-07-11T08:00:00+08:00
222401,2026-07-10,novelty,43.8,2026-07-11T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-10T18:00:00+08:00,2026-07-11T08:00:00+08:00
222401,2026-07-10,cross_region_spread,40.9,2026-07-11T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-10T18:00:00+08:00,2026-07-11T08:00:00+08:00
222401,2026-07-10,risk_pressure,24.1,2026-07-11T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-10T18:00:00+08:00,2026-07-11T08:00:00+08:00
222401,2026-07-11,content_growth,48.8,2026-07-12T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-11T18:00:00+08:00,2026-07-12T08:00:00+08:00
222401,2026-07-11,search_growth,46.8,2026-07-12T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-11T18:00:00+08:00,2026-07-12T08:00:00+08:00
222401,2026-07-11,event_trigger,43.9,2026-07-12T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-11T18:00:00+08:00,2026-07-12T08:00:00+08:00
222401,2026-07-11,accessibility,36.6,2026-07-12T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-11T18:00:00+08:00,2026-07-12T08:00:00+08:00
222401,2026-07-11,supply_capacity,33.2,2026-07-12T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-11T18:00:00+08:00,2026-07-12T08:00:00+08:00
222401,2026-07-11,weather_fit,38.0,2026-07-12T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-11T18:00:00+08:00,2026-07-12T08:00:00+08:00
222401,2026-07-11,novelty,44.9,2026-07-12T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-11T18:00:00+08:00,2026-07-12T08:00:00+08:00
222401,2026-07-11,cross_region_spread,41.9,2026-07-12T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-11T18:00:00+08:00,2026-07-12T08:00:00+08:00
222401,2026-07-11,risk_pressure,24.4,2026-07-12T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-11T18:00:00+08:00,2026-07-12T08:00:00+08:00
222401,2026-07-12,content_growth,50.0,2026-07-13T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-12T18:00:00+08:00,2026-07-13T08:00:00+08:00
222401,2026-07-12,search_growth,48.0,2026-07-13T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-12T18:00:00+08:00,2026-07-13T08:00:00+08:00
222401,2026-07-12,event_trigger,45.0,2026-07-13T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-12T18:00:00+08:00,2026-07-13T08:00:00+08:00
222401,2026-07-12,accessibility,37.5,2026-07-13T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-12T18:00:00+08:00,2026-07-13T08:00:00+08:00
222401,2026-07-12,supply_capacity,34.0,2026-07-13T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-12T18:00:00+08:00,2026-07-13T08:00:00+08:00
222401,2026-07-12,weather_fit,39.0,2026-07-13T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-12T18:00:00+08:00,2026-07-13T08:00:00+08:00
222401,2026-07-12,novelty,46.0,2026-07-13T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-12T18:00:00+08:00,2026-07-13T08:00:00+08:00
222401,2026-07-12,cross_region_spread,43.0,2026-07-13T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-12T18:00:00+08:00,2026-07-13T08:00:00+08:00
222401,2026-07-12,risk_pressure,24.7,2026-07-13T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-12T18:00:00+08:00,2026-07-13T08:00:00+08:00
222401,2026-07-13,content_growth,51.2,2026-07-14T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-13T18:00:00+08:00,2026-07-14T08:00:00+08:00
222401,2026-07-13,search_growth,49.1,2026-07-14T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-13T18:00:00+08:00,2026-07-14T08:00:00+08:00
222401,2026-07-13,event_trigger,46.0,2026-07-14T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-13T18:00:00+08:00,2026-07-14T08:00:00+08:00
222401,2026-07-13,accessibility,38.4,2026-07-14T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-13T18:00:00+08:00,2026-07-14T08:00:00+08:00
222401,2026-07-13,supply_capacity,34.8,2026-07-14T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-13T18:00:00+08:00,2026-07-14T08:00:00+08:00
222401,2026-07-13,weather_fit,39.9,2026-07-14T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-13T18:00:00+08:00,2026-07-14T08:00:00+08:00
222401,2026-07-13,novelty,47.1,2026-07-14T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-13T18:00:00+08:00,2026-07-14T08:00:00+08:00
222401,2026-07-13,cross_region_spread,44.0,2026-07-14T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-13T18:00:00+08:00,2026-07-14T08:00:00+08:00
222401,2026-07-13,risk_pressure,25.0,2026-07-14T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-13T18:00:00+08:00,2026-07-14T08:00:00+08:00
222401,2026-07-14,content_growth,52.4,2026-07-15T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-14T18:00:00+08:00,2026-07-15T08:00:00+08:00
222401,2026-07-14,search_growth,50.3,2026-07-15T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-14T18:00:00+08:00,2026-07-15T08:00:00+08:00
222401,2026-07-14,event_trigger,47.1,2026-07-15T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-14T18:00:00+08:00,2026-07-15T08:00:00+08:00
222401,2026-07-14,accessibility,39.3,2026-07-15T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-14T18:00:00+08:00,2026-07-15T08:00:00+08:00
222401,2026-07-14,supply_capacity,35.6,2026-07-15T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-14T18:00:00+08:00,2026-07-15T08:00:00+08:00
222401,2026-07-14,weather_fit,40.8,2026-07-15T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-14T18:00:00+08:00,2026-07-15T08:00:00+08:00
222401,2026-07-14,novelty,48.2,2026-07-15T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-14T18:00:00+08:00,2026-07-15T08:00:00+08:00
222401,2026-07-14,cross_region_spread,45.0,2026-07-15T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-14T18:00:00+08:00,2026-07-15T08:00:00+08:00
222401,2026-07-14,risk_pressure,25.3,2026-07-15T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-14T18:00:00+08:00,2026-07-15T08:00:00+08:00
222401,2026-07-15,content_growth,53.6,2026-07-16T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-15T18:00:00+08:00,2026-07-16T08:00:00+08:00
222401,2026-07-15,search_growth,51.4,2026-07-16T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-15T18:00:00+08:00,2026-07-16T08:00:00+08:00
222401,2026-07-15,event_trigger,48.2,2026-07-16T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-15T18:00:00+08:00,2026-07-16T08:00:00+08:00
222401,2026-07-15,accessibility,40.2,2026-07-16T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-15T18:00:00+08:00,2026-07-16T08:00:00+08:00
222401,2026-07-15,supply_capacity,36.4,2026-07-16T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-15T18:00:00+08:00,2026-07-16T08:00:00+08:00
222401,2026-07-15,weather_fit,41.8,2026-07-16T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-15T18:00:00+08:00,2026-07-16T08:00:00+08:00
222401,2026-07-15,novelty,49.3,2026-07-16T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-15T18:00:00+08:00,2026-07-16T08:00:00+08:00
222401,2026-07-15,cross_region_spread,46.1,2026-07-16T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-15T18:00:00+08:00,2026-07-16T08:00:00+08:00
222401,2026-07-15,risk_pressure,25.6,2026-07-16T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-15T18:00:00+08:00,2026-07-16T08:00:00+08:00
222401,2026-07-16,content_growth,54.8,2026-07-17T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-16T18:00:00+08:00,2026-07-17T08:00:00+08:00
222401,2026-07-16,search_growth,52.6,2026-07-17T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-16T18:00:00+08:00,2026-07-17T08:00:00+08:00
222401,2026-07-16,event_trigger,49.3,2026-07-17T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-16T18:00:00+08:00,2026-07-17T08:00:00+08:00
222401,2026-07-16,accessibility,41.1,2026-07-17T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-16T18:00:00+08:00,2026-07-17T08:00:00+08:00
222401,2026-07-16,supply_capacity,37.2,2026-07-17T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-16T18:00:00+08:00,2026-07-17T08:00:00+08:00
222401,2026-07-16,weather_fit,42.7,2026-07-17T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-16T18:00:00+08:00,2026-07-17T08:00:00+08:00
222401,2026-07-16,novelty,50.4,2026-07-17T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-16T18:00:00+08:00,2026-07-17T08:00:00+08:00
222401,2026-07-16,cross_region_spread,47.1,2026-07-17T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-16T18:00:00+08:00,2026-07-17T08:00:00+08:00
222401,2026-07-16,risk_pressure,25.9,2026-07-17T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-16T18:00:00+08:00,2026-07-17T08:00:00+08:00
222401,2026-07-17,content_growth,55.9,2026-07-18T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-17T18:00:00+08:00,2026-07-18T08:00:00+08:00
222401,2026-07-17,search_growth,53.7,2026-07-18T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-17T18:00:00+08:00,2026-07-18T08:00:00+08:00
222401,2026-07-17,event_trigger,50.4,2026-07-18T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-17T18:00:00+08:00,2026-07-18T08:00:00+08:00
222401,2026-07-17,accessibility,42.0,2026-07-18T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-17T18:00:00+08:00,2026-07-18T08:00:00+08:00
222401,2026-07-17,supply_capacity,38.0,2026-07-18T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-17T18:00:00+08:00,2026-07-18T08:00:00+08:00
222401,2026-07-17,weather_fit,43.6,2026-07-18T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-17T18:00:00+08:00,2026-07-18T08:00:00+08:00
222401,2026-07-17,novelty,51.5,2026-07-18T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-17T18:00:00+08:00,2026-07-18T08:00:00+08:00
222401,2026-07-17,cross_region_spread,48.1,2026-07-18T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-17T18:00:00+08:00,2026-07-18T08:00:00+08:00
222401,2026-07-17,risk_pressure,26.2,2026-07-18T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-17T18:00:00+08:00,2026-07-18T08:00:00+08:00
222401,2026-07-18,content_growth,57.1,2026-07-19T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-18T18:00:00+08:00,2026-07-19T08:00:00+08:00
222401,2026-07-18,search_growth,54.9,2026-07-19T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-18T18:00:00+08:00,2026-07-19T08:00:00+08:00
222401,2026-07-18,event_trigger,51.4,2026-07-19T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-18T18:00:00+08:00,2026-07-19T08:00:00+08:00
222401,2026-07-18,accessibility,42.9,2026-07-19T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-18T18:00:00+08:00,2026-07-19T08:00:00+08:00
222401,2026-07-18,supply_capacity,38.9,2026-07-19T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-18T18:00:00+08:00,2026-07-19T08:00:00+08:00
222401,2026-07-18,weather_fit,44.6,2026-07-19T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-18T18:00:00+08:00,2026-07-19T08:00:00+08:00
222401,2026-07-18,novelty,52.6,2026-07-19T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-18T18:00:00+08:00,2026-07-19T08:00:00+08:00
222401,2026-07-18,cross_region_spread,49.1,2026-07-19T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-18T18:00:00+08:00,2026-07-19T08:00:00+08:00
222401,2026-07-18,risk_pressure,26.5,2026-07-19T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-18T18:00:00+08:00,2026-07-19T08:00:00+08:00
222401,2026-07-19,content_growth,58.3,2026-07-20T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-19T18:00:00+08:00,2026-07-20T08:00:00+08:00
222401,2026-07-19,search_growth,56.0,2026-07-20T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-19T18:00:00+08:00,2026-07-20T08:00:00+08:00
222401,2026-07-19,event_trigger,52.5,2026-07-20T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-19T18:00:00+08:00,2026-07-20T08:00:00+08:00
222401,2026-07-19,accessibility,43.8,2026-07-20T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-19T18:00:00+08:00,2026-07-20T08:00:00+08:00
222401,2026-07-19,supply_capacity,39.7,2026-07-20T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-19T18:00:00+08:00,2026-07-20T08:00:00+08:00
222401,2026-07-19,weather_fit,45.5,2026-07-20T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-19T18:00:00+08:00,2026-07-20T08:00:00+08:00
222401,2026-07-19,novelty,53.7,2026-07-20T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-19T18:00:00+08:00,2026-07-20T08:00:00+08:00
222401,2026-07-19,cross_region_spread,50.2,2026-07-20T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-19T18:00:00+08:00,2026-07-20T08:00:00+08:00
222401,2026-07-19,risk_pressure,26.8,2026-07-20T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-19T18:00:00+08:00,2026-07-20T08:00:00+08:00
222401,2026-07-20,content_growth,59.5,2026-07-21T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-20T18:00:00+08:00,2026-07-21T08:00:00+08:00
222401,2026-07-20,search_growth,57.2,2026-07-21T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-20T18:00:00+08:00,2026-07-21T08:00:00+08:00
222401,2026-07-20,event_trigger,53.6,2026-07-21T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-20T18:00:00+08:00,2026-07-21T08:00:00+08:00
222401,2026-07-20,accessibility,44.7,2026-07-21T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-20T18:00:00+08:00,2026-07-21T08:00:00+08:00
222401,2026-07-20,supply_capacity,40.5,2026-07-21T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-20T18:00:00+08:00,2026-07-21T08:00:00+08:00
222401,2026-07-20,weather_fit,46.4,2026-07-21T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-20T18:00:00+08:00,2026-07-21T08:00:00+08:00
222401,2026-07-20,novelty,54.8,2026-07-21T08:00:00+08:00,https://example.gov.cn/panel/222401,2026-07-20T18:00:00+08:00,2026-07-21T08:00:00+08:00
